filename,year,creativity_score
Impressionism/camille-pissarro_boulevard-montmartre-foggy-morning-1897.jpg,1897.0,3.164800105913568e-05
Realism/thomas-eakins_studies-for-william-rush-1876-1.jpg,1876.0,0.0007715154515255686
Symbolism/salvador-dali_mulier-e-latere-viri-1967.jpg,1967.0,1.5306951525328486e-05
Abstract_Expressionism/hans-hofmann_bird-cage-variation-ii-1958.jpg,1958.0,2.249630441491205e-05
Realism/vincent-van-gogh_fish-drying-barn-seen-from-a-height-1882(1).jpg,1882.0,1.8043789039407152e-05
Realism/vincent-van-gogh_peasant-woman-stooping-between-sheaves-of-grain-1885.jpg,1885.0,2.2862792819040872e-05
Expressionism/lucian-freud_portrait-of-ib-1990.jpg,1990.0,1.527071902187374e-05
Impressionism/asgrimur-jonsson_mt-skjaldbrei-ur-1922.jpg,1922.0,1.8503338116364106e-05
Post_Impressionism/pyotr-konchalovsky_leningrad-bridge-of-belinsky-church-of-st-simeon-and-anna-1931.jpg,1931.0,1.861834652251049e-05
Pop_Art/hiro-yamagata_notre-dame-1980.jpg,1980.0,1.543008133560176e-05
Impressionism/octav-bancila_ran-cu-pip-1912.jpg,1912.0,3.180437379734706e-05
Post_Impressionism/henri-catargi_romanian-landscape-1941.jpg,1941.0,1.6041675657274932e-05
Post_Impressionism/istvan-ilosvai-varga_blue-colours-1947.jpg,1947.0,1.694368708405297e-05
Romanticism/paul-cezanne_portrait-of-uncle-dominique-1866.jpg,1866.0,0.0001847828530794669
Realism/thomas-eakins_standing-female-nude-1908.jpg,1908.0,2.2214296014995726e-05
Romanticism/dante-gabriel-rossetti_portrait-of-elizabeth-siddal-1855.jpg,1855.0,5.1435078442100015e-05
Symbolism/nicholas-roerich_nicola-1916.jpg,1916.0,2.2429692625129954e-05
Realism/pyotr-konchalovsky_quay-in-ryazan-1931.jpg,1931.0,1.628029274546572e-05
Realism/john-singer-sargent_seascape-1875.jpg,1875.0,0.00014213996040817562
Impressionism/paul-gauguin_suzanne-sewing-study-of-a-nude-1880.jpg,1880.0,3.379361782005401e-05
